id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
1074,1076.0,895.0,40.0,,,,0.223312,26.987545,131.406,-15.68,-32.71,-13.0,6.24,0.647,G0III,0.68,116.896409,6.841903,59.631571,-1.8e-06,-1.011e-05,-2.46e-05,0.0584630048356302,0.4710215244026525,-7.60187851e-08,-1.58582554e-07,,,And,1,1074,,47.995442493194425,,,,,G,#FFD423,#FFD423
1084,1086.0,905.0,41.0,,23    And,,0.22524,41.03537,34.904,-122.76,-146.91,-29.0,5.71,2.996,F0IV,0.331,26.282289,1.551559,22.915172,-4.82e-06,-2.109e-05,-3.822e-05,0.0589676693738503,0.7162023089019425,-5.951572742e-07,-7.12239778e-07,,23.0,And,1,1084,,5.515691912608027,,,,,F,#d4bf94,#d4bf94
1094,1096.0,942.0,42.0,,,,0.228401,-26.022345,396.8254,37.59,-78.73,-30.0,5.94,-2.053,K5III,1.548,355.958884,21.310082,-174.095773,-9.817e-05,6.656e-05,-0.00012264,0.059795149612797,-0.4541756048208375,1.822414625e-07,-3.8169381e-07,,,Scl,1,1094,,577.0321353329299,,,,,K,#F99220,#F99220
1097,1099.0,943.0,43.0,,,,0.228994,-26.284959,265.252,-3.21,9.89,18.0,6.14,-0.978,K4III,1.49,237.398555,14.249219,-117.463162,2.234e-05,-2.79e-06,3.25e-06,0.0599504358279574,-0.4587590774543613,-1.55625191e-08,4.7948073e-08,,,Scl,1,1097,,214.3877665973507,,,,,K,#F99220,#F99220
1121,1123.0,952.0,44.0,,,,0.233967,33.206039,103.1992,-7.7,-18.77,1.0,6.22,1.152,A1V,0.009,86.185527,5.285684,56.517193,6.22e-06,-3.48e-06,-7.3e-06,0.0612524723567827,0.5795547137541388,-3.73306534e-08,-9.0999527e-08,,,And,1,1121,,30.14393884279467,,,,,A,#f3e8d3,#f3e8d3
1156,1158.0,1014.0,46.0,,,,0.241008,-7.780532,178.5714,61.01,2.36,-2.0,5.13,-1.129,M3IIIvar,1.601,176.575373,11.155955,-24.174803,-5.08e-06,5.26e-05,2.3e-06,0.0630956771172319,-0.1357959018859825,2.957848265e-07,1.1441602e-08,,,Cet,1,1156,,246.37690767217697,AD,5.181,5.111,,M,#FF2620,#FF2620
1166,1168.0,1013.0,45.0,,89Chi Peg,,0.243378,20.206702,112.8668,90.66,1.88,-46.0,4.79,-0.473,M2III,1.572,105.704826,6.744268,38.98495,-4.757e-05,4.667e-05,-1.528e-05,0.0637162239057244,0.3526734757518487,4.395320827e-07,9.114497e-09,Chi,89.0,Peg,1,1166,,134.64802883878474,,,,χ,M,#FF2620,#FF2620
1169,1170.0,1038.0,48.0,,7    Cet,,0.244005,-18.932866,137.1742,-27.15,-73.78,-23.0,4.44,-1.246,M1III,1.64,129.488149,8.283,-44.507481,-3.694e-05,-2.045e-05,-3.878e-05,0.0638802752645001,-0.3304408408359138,-1.316269142e-07,-3.57695533e-07,,7.0,Cet,1,1169,,274.4100418256573,AE,4.484,4.384,,M,#FF2620,#FF2620
1189,1191.0,1064.0,51.0,,,,0.248476,-9.569571,103.8422,22.64,-8.45,17.0,5.77,0.688,B9V,-0.084,102.180753,6.656346,-17.26328,1.566e-05,1.244e-05,-7.08e-06,0.0650509314159011,-0.167020522459115,1.097618172e-07,-4.0966756e-08,,,Cet,1,1189,,46.21681360922447,,,,,B,#93C2F1,#93C2F1
1191,1193.0,1048.0,49.0,,,,0.24886,22.284225,140.8451,45.06,-11.0,-15.0,6.25,0.506,A1p,-0.004,130.049339,8.484933,53.40861,-1.333e-05,2.996e-05,-1.277e-05,0.065151460499139,0.38893309836684,2.184570444e-07,-5.3329504e-08,,,Peg,1,1191,,54.65123745198719,,,,,A,#f3e8d3,#f3e8d3
1193,1195.0,1089.0,54.0,,,,0.249515,-34.904223,194.5525,76.54,-11.99,-52.0,6.17,-0.275,K3III,1.344,159.213712,10.41521,-111.323904,-5.469e-05,6.876e-05,2.116e-05,0.0653227509184221,-0.60919361063015,3.71076391e-07,-5.812916e-08,,,Scl,1,1193,,112.2018454301964,,,,,K,#F99220,#F99220
1194,1196.0,1061.0,50.0,,35    Psc,,0.249677,8.820962,77.7605,97.67,-24.96,1.0,6.02,1.566,F0IV,0.312,76.676686,5.019156,11.92437,4e-08,3.69e-05,-9.14e-06,0.0653653912783157,0.1539548321669275,4.735175217e-07,-1.21009494e-07,,35.0,Psc,1,1194,,20.58732876733527,UU,6.11,5.99,,F,#d4bf94,#d4bf94
1206,1208.0,1075.0,52.0,,,,0.25193,31.535725,286.533,33.23,-5.37,2.0,6.34,-0.946,K5,1.555,243.685175,16.095672,149.865392,2.59e-06,4.643e-05,-5.29e-06,0.0659550466563779,0.5504022261981775,1.61103586e-07,-2.6034494e-08,,,And,1,1206,,208.16130409176395,,,,,K,#F99220,#F99220
1213,1215.0,1083.0,53.0,,,,0.252934,27.28344,135.1351,14.69,-15.37,-4.0,6.35,0.696,A1Vn,-0.002,119.83804,7.947067,61.944926,3.4e-07,9.67e-06,-1.082e-05,0.0662180231673846,0.4761858549862074,7.12191296e-08,-7.4515862e-08,,,And,1,1213,,45.87752705471357,,,,,A,#f3e8d3,#f3e8d3
1266,1269.0,1142.0,,,,,0.265239,61.000172,132.9787,-20.94,-10.28,-17.0,6.43,0.811,G8III...,0.838,64.313567,4.473022,116.305853,-1.69e-06,-1.365e-05,-1.842e-05,0.0694393327001338,1.0646538509100976,-1.015199847e-07,-4.9838846e-08,,,Cas,1,1266,,41.26672463229361,,,,,G,#FFD423,#FFD423
1267,1268.0,1221.0,58.0,,,,0.265257,-75.911615,189.3939,-17.82,-2.41,16.0,6.49,0.103,G8/K0III,0.983,45.990882,3.198834,-183.697332,2.97e-06,-1.619e-05,-1.641e-05,0.0694441780542686,-1.3249076252350789,-8.63937978e-08,-1.1684009e-08,,,Hyi,1,1267,,79.21364541528511,,,,,G,#FFD423,#FFD423
1286,1288.0,1187.0,57.0,,,,0.269126,-31.446394,152.207,117.87,-27.11,26.0,5.66,-0.252,K2III,1.35,129.530168,9.141561,-79.406606,6.1e-06,8.762e-05,-3.094e-05,0.0704570791864961,-0.5488431140386449,5.714498852e-07,-1.31432988e-07,,,Scl,1,1286,,109.84998450583755,,,,,K,#F99220,#F99220
1293,1296.0,1141.0,55.0,,,,0.270527,76.950755,192.3077,19.77,-3.13,-7.0,6.35,-0.07,B9Vn,-0.044,43.311977,3.07278,187.341554,-8e-08,1.847e-05,-7.63e-06,0.0708237296670656,1.343044035221655,9.58476646e-08,-1.5174668e-08,,,Cep,1,1293,,92.89663867799364,,,,,B,#93C2F1,#93C2F1
1300,1302.0,1185.0,56.0,,,,0.272645,43.595049,106.4963,35.61,-23.43,2.0,6.12,0.983,A2V,0.068,76.931585,5.500631,73.435278,8.49e-06,1.904e-05,-7.35e-06,0.0713782436188269,0.7608771450713563,1.726421516e-07,-1.13591845e-07,,,And,1,1300,,35.22086356184676,,,,,A,#f3e8d3,#f3e8d3
1317,1319.0,1227.0,59.0,,36    Psc,,0.276122,8.240154,125.0,-28.01,-14.69,1.0,6.12,0.635,G8II-III,0.919,123.386422,8.935011,17.915321,3.51e-06,-1.676e-05,-8.66e-06,0.0722886937822706,0.1438178218326212,-1.357963119e-07,-7.1219129e-08,,36.0,Psc,1,1317,,48.5288500162121,,,,,G,#FFD423,#FFD423
1329,1331.0,1256.0,61.0,,,,0.278429,-20.210061,182.8154,-6.96,-1.53,19.0,6.5,0.19,B6III/IV,-0.108,171.104476,12.494362,-63.156013,1.817e-05,-4.86e-06,-7.99e-06,0.0728924767484685,-0.3527321029044288,-3.37430321e-08,-7.417649e-09,,,Cet,1,1329,,73.11390834834172,,,,,B,#93C2F1,#93C2F1
1351,1354.0,1239.0,60.0,,,,0.282513,61.533185,190.1141,-6.0,-3.46,-4.0,5.74,-0.655,G8III,0.898,90.370066,6.696118,167.128006,1.26e-06,-5.45e-06,-5.12e-06,0.0739617654728177,1.0739566852226612,-2.90888208e-08,-1.6774553e-08,,,Cas,1,1351,,159.220872705117,,,,,G,#FFD423,#FFD423
1363,1366.0,1280.0,63.0,,24The And,,0.284863,38.681636,94.697,-50.01,-17.9,1.0,4.61,-0.272,A2V,0.059,73.717927,5.507828,59.184918,7.63e-06,-2.245e-05,-5.78e-06,0.0745769335159356,0.67512190066058,-2.424553216e-07,-8.6781648e-08,The,24.0,And,1,1363,,111.8922481955243,,,,θ,A,#f3e8d3,#f3e8d3
1369,1372.0,1279.0,62.0,,,,0.285845,47.947405,343.6426,4.05,-3.97,-9.0,5.86,-1.821,B7III,-0.079,229.531844,17.208961,255.164977,-1.76e-06,6.63e-06,-1.126e-05,0.074834083805848,0.8368400885878488,1.9634954e-08,-1.9247103e-08,,,Cas,1,1369,,466.0151117021842,,,,,B,#93C2F1,#93C2F1
1399,1402.0,1343.0,66.0,,,,0.292417,-19.051092,48.4966,20.45,-2.36,-5.0,6.46,3.031,F3V,0.386,45.706036,3.505865,-15.829817,-5.37e-06,4.41e-06,1.14e-06,0.0765546735134796,-0.3325042731140175,9.91443976e-08,-1.1441602e-08,,,Cet,1,1399,,5.340722340937608,,,,,F,#d4bf94,#d4bf94
1412,1415.0,1337.0,65.0,,,,0.295295,51.43309,735.2941,-4.19,-1.62,-35.0,6.11,-3.222,O9IIInn,-0.151,457.03369,35.402931,574.911987,-1.659e-05,-1.627e-05,-3.159e-05,0.0773081362551843,0.8976767682776663,-2.03136932e-08,-7.853981e-09,,,Cas,1,1412,,1693.5577086915173,AO,6.225,6.045,,O,#5A90C3,#5A90C3
1418,1421.0,1367.0,67.0,,,,0.296583,1.688727,117.3709,90.04,9.15,-9.0,6.19,0.842,K0II,0.937,116.966373,9.10017,3.458869,-1.33e-05,5.035e-05,4.93e-06,0.0776451766045822,0.0294738471539462,4.365262379e-07,4.4360451e-08,,,Psc,1,1418,,40.10513660865759,,,,,K,#F99220,#F99220
1462,1465.0,1419.0,69.0,,,,0.304791,11.206214,153.8462,-32.75,-28.6,9.0,6.07,0.135,K0III,1.036,150.432878,12.029176,29.8986,1.508e-05,-2.33e-05,-1.913e-05,0.0797939897057966,0.19558532775377,-1.587764803e-07,-1.38656712e-07,,,Psc,1,1462,,76.91304402866098,,,,,K,#F99220,#F99220
1470,1473.0,1404.0,68.0,,25Sig And,,0.305463,36.785224,41.3223,-66.51,-42.48,-8.0,4.51,1.429,A2V,0.054,32.988623,2.643715,24.744457,-3.9e-07,-1.34e-05,-1.171e-05,0.0799700055661842,0.6420232749475537,-3.224495789e-07,-2.05948851e-07,Sig,25.0,And,1,1470,,23.356082466252182,,,,σ,A,#f3e8d3,#f3e8d3
1490,1493.0,1439.0,71.0,,,,0.310625,31.517227,166.6667,58.09,-2.91,-5.0,5.88,-0.229,A0IV,-0.014,141.610946,11.541536,87.12581,-6.93e-06,4.652e-05,-4.68e-06,0.0813215502473365,0.5500793775543176,2.81628267e-07,-1.4108078e-08,,,And,1,1490,,107.5474208972789,,,,,A,#f3e8d3,#f3e8d3
1496,1499.0,1461.0,72.0,Gl 16.1,,,0.311629,-8.053001,23.245,417.66,-144.2,-10.4,6.47,4.638,G0V,0.674,22.939133,1.875641,-3.256358,-1.66e-05,4.586e-05,-1.46e-05,0.0815843396371593,-0.1405513891366112,2.0248728182e-06,-6.99101327e-07,,,Cet,1,1496,,1.2156260552373794,,,,,G,#FFD423,#FFD423
1498,1501.0,1438.0,70.0,,26    And,,0.311712,43.791141,202.8398,23.31,-2.72,7.0,6.1,-0.436,B8V,-0.074,145.93616,11.935836,140.371588,5.13e-06,2.342e-05,3.02e-06,0.0816060408381032,0.764299595614345,1.130100689e-07,-1.3186932e-08,,26.0,And,1,1498,,130.1367630107464,,,,,B,#93C2F1,#93C2F1
1499,1502.0,1483.0,73.0,,,,0.31182,-43.235571,112.4859,50.23,-0.06,12.0,6.33,1.075,K2III,1.21,81.678029,6.682639,-77.052863,6.66e-06,2.803e-05,-8.43e-06,0.0816342268167277,-0.75460306054527,2.435219117e-07,-2.90888e-10,,,Phe,1,1499,,32.35936569296281,,,,,K,#F99220,#F99220
1559,1562.0,1522.0,74.0,,8Iot Cet,,0.323799,-8.823921,84.1751,-14.37,-37.84,19.0,3.56,-1.066,K2III,1.214,82.880324,7.042663,-12.912353,1.727e-05,-4.42e-06,-1.824e-05,0.0847702514073984,-0.15400648121809,-6.96677258e-08,-1.83453496e-07,Iot,8.0,Cet,1,1559,,232.4877101501645,,,,ι,K,#F99220,#F99220
1571,1575.0,1527.0,75.0,,,,0.328212,40.729461,175.1313,-25.3,-19.0,-38.0,6.35,0.133,K1III,1.179,132.22443,11.389488,114.270874,-1.701e-05,-2.302e-05,-3.758e-05,0.0859257917437146,0.7108631899972588,-1.226578611e-07,-9.2114599e-08,,,And,1,1571,,77.05485366297151,,,,,K,#F99220,#F99220
1595,1599.0,1581.0,77.0,Gl 17,Zet Tuc,,0.334142,-64.874791,8.5866,1707.56,1165.36,9.0,4.23,4.561,F9V,0.576,3.631914,0.318885,-7.774227,4.144e-05,7.498e-05,1.226e-05,0.0874781017392323,-1.1322786980338138,8.2784844836e-06,5.649824707e-06,Zet,,Tuc,1,1595,,1.3049684141302225,,,,ζ,F,#d4bf94,#d4bf94
1626,1630.0,1606.0,78.0,,,,0.340111,30.935614,159.7444,15.27,-0.64,4.0,5.89,-0.127,B7V,-0.098,136.477267,12.184297,82.120542,2.7e-06,1.211e-05,1.68e-06,0.0890409437716789,0.5399283118504388,7.4031049e-08,-3.102807e-09,,,And,1,1626,,97.90390174480513,,,,,B,#93C2F1,#93C2F1
1635,1639.0,1601.0,,,,,0.341924,48.968633,218.3406,8.08,-3.43,0.0,6.46,-0.236,G0,0.564,142.760623,12.813558,164.705297,1.96e-06,8.76e-06,-2.38e-06,0.0895154987632721,0.8546638714952963,3.91729453e-08,-1.6629109e-08,,,Cas,1,1635,,108.243044760913,,,,,G,#FFD423,#FFD423
1641,1645.0,1635.0,80.0,,41    Psc,,0.343295,8.190271,125.0,-4.5,9.59,16.0,5.38,-0.105,K3III,1.343,123.225843,11.104763,17.807629,1.555e-05,-1.34e-06,8.08e-06,0.0898743921046132,0.1429472008192712,-2.18166156e-08,4.6493631e-08,,41.0,Psc,1,1641,,95.94006315159336,,,,,K,#F99220,#F99220
1643,1647.0,1685.0,83.0,,Pi  Tuc,,0.344178,-69.624913,97.561,-4.01,-0.64,12.0,5.5,0.554,B9V,-0.046,33.829515,3.056494,-91.457047,4.14e-06,-1.53e-06,-1.161e-05,0.0901055678909998,-1.2151839731495613,-1.94410285e-08,-3.102807e-09,Pi,,Tuc,1,1643,,52.28775553134414,,,,π,B,#93C2F1,#93C2F1
1653,1657.0,1632.0,79.0,,,,0.345978,32.911186,191.9386,-29.44,-17.29,-36.0,5.79,-0.626,K5III,1.595,160.4743,14.575103,104.287431,-1.96e-05,-2.929e-05,-3.351e-05,0.0905768781199588,0.5744085645375062,-1.427291475e-07,-8.3824285e-08,,,And,1,1653,,155.02437888710415,,,,,K,#F99220,#F99220
1682,1686.0,1671.0,82.0,,27Rho And,,0.352017,37.968603,48.5437,58.32,-39.65,9.0,5.16,1.729,F5III,0.442,38.106993,3.521856,29.865569,1.168e-05,1.486e-05,-1.69e-06,0.0921577400042118,0.6626771359995399,2.827433385e-07,-1.92228624e-07,Rho,27.0,And,1,1682,,17.717400399431227,,,,ρ,F,#d4bf94,#d4bf94
1702,1706.0,1801.0,87.0,,,,0.357986,-77.426873,174.8252,14.23,-6.44,21.0,5.96,-0.253,K3III,1.397,37.889928,3.561585,-170.632895,-1.78e-06,1.195e-05,-2.215e-05,0.093720621653634,-1.3513538551925088,6.89889867e-08,-3.1222001e-08,,,Hyi,1,1702,,109.95120668793496,,,,,K,#F99220,#F99220
1704,1708.0,1737.0,84.0,,Iot Scl,,0.358665,-28.981469,101.3171,32.77,-71.48,21.0,5.18,0.152,K0III,1.006,88.239543,8.310005,-49.090933,2.6e-07,1.619e-05,-4.112e-05,0.0938983811426272,-0.5058220522671575,1.588734431e-07,-3.46544818e-07,Iot,,Scl,1,1704,,75.71815097147055,,,,ι,K,#F99220,#F99220
1724,1728.0,1760.0,85.0,,,,0.362853,-20.058024,270.2703,62.63,-12.77,29.0,5.61,-1.549,M5/M6Ib/II,1.58,252.73287,24.080813,-92.695126,1.424e-05,8.379e-05,-2.589e-05,0.0949947318395711,-0.3500785517186862,3.036388081e-07,-6.1910707e-08,,,Cet,1,1724,,362.7438014764576,T,6.001,5.341,,M,#FF2620,#FF2620
1768,1772.0,1796.0,86.0,,42    Psc,,0.373745,13.482488,153.8462,63.78,22.35,3.0,6.25,0.315,K3III,1.225,148.890825,14.61509,35.868965,-5.55e-06,4.725e-05,1.692e-05,0.0978462466239477,0.2353138141137487,3.092141654e-07,1.08355857e-07,,42.0,Psc,1,1768,,65.16283940608425,,,,,K,#F99220,#F99220
1799,1803.0,1835.0,88.0,Gl 17.3,9    Cet,,0.381051,-12.209438,20.8638,394.27,60.45,-2.6,6.39,4.793,G3V,0.659,20.290476,2.030904,-4.412393,-5.27e-06,3.955e-05,6.54e-06,0.0997588694053603,-0.2130948946386462,1.9114748983e-06,2.93069869e-07,,9.0,Cet,1,1799,,1.0539014450691595,BE,6.408,6.368,,G,#FFD423,#FFD423
1817,1821.0,1879.0,,,,,0.384554,-15.942556,337.8378,76.78,25.04,-20.2,6.43,-1.214,M0III,1.595,323.198691,32.648816,-92.795032,-2.119e-05,0.00012424,4.511e-05,0.1006761300995093,-0.2782500977732312,3.722399439e-07,1.21397345e-07,,,Cet,1,1817,,266.44035277248975,,,,,M,#FF2620,#FF2620
1916,1921.0,1976.0,91.0,,,,0.404348,52.019914,306.7485,13.7,-4.4,-7.0,5.58,-1.854,B5IV,-0.11,187.712485,19.945498,241.786691,-1.41e-06,2.034e-05,-9.67e-06,0.1058580161703995,0.9079187743467412,6.64194742e-08,-2.1331801e-08,,,Cas,1,1916,,480.3966829296808,V746,5.6,5.56,,B,#93C2F1,#93C2F1
1934,1939.0,2023.0,94.0,,,,0.408236,-2.219064,151.7451,-34.51,-42.42,15.0,6.08,0.174,K1III,1.216,150.766261,16.174912,-5.875621,1.675e-05,-2.373e-05,-3.178e-05,0.1068759000444898,-0.0387299815071762,-1.673092011e-07,-2.05657963e-07,,,Psc,1,1934,,74.19933277899432,,,,,K,#F99220,#F99220
1943,1948.0,2035.0,,,,,0.410599,14.315514,180.5054,15.07,-2.6,-15.8,6.48,0.198,K0,1.161,173.890837,18.764634,44.631981,-1.642e-05,1.149e-05,-6.2e-06,0.1074944462874395,0.2498528557048937,7.30614216e-08,-1.2605155e-08,,43.0,Psc,1,1943,,72.57716502674278,,,,,K,#F99220,#F99220
1955,1960.0,2011.0,93.0,,12    Cas,,0.413193,61.831057,215.0538,13.67,-2.45,-4.0,5.38,-1.283,B9III,0.008,100.927665,10.96058,189.582683,-1.22e-06,1.42e-05,-4.81e-06,0.1081738008977636,1.0791555320680688,6.62740301e-08,-1.1877935e-08,,12.0,Cas,1,1955,,283.9226239424908,,,,,B,#93C2F1,#93C2F1
1977,1982.0,2054.0,96.0,,,,0.418445,53.046786,158.2278,25.8,0.3,10.0,5.72,-0.276,B9IV,-0.056,94.5505,10.399574,126.444126,3.77e-06,2.032e-05,8.31e-06,0.1095485504668838,0.9258410667263588,1.250819295e-07,1.454441e-09,,,Cas,1,1977,,112.30523475410828,,,,,B,#93C2F1,#93C2F1
2000,2006.0,2114.0,97.0,,44    Psc,,0.423391,1.939692,144.0922,-14.33,-12.89,-4.0,5.77,-0.023,G5III,0.855,143.125834,15.92987,4.877167,-2.65e-06,-1.037e-05,-9.14e-06,0.1108435581042462,0.0338540181907737,-6.94738004e-08,-6.2492483e-08,,44.0,Psc,1,2000,,88.96107044092288,,,,,G,#FFD423,#FFD423
2016,2021.0,2151.0,98.0,Gl 19,Bet Hyi,,0.427916,-77.254247,7.4588,2220.12,324.37,22.9,2.82,3.457,G2IV,0.618,1.635267,0.184517,-7.275205,7.54e-06,8.163e-05,-2.026e-05,0.1120281101479915,-1.3483409638363189,1.07634454847e-05,1.572590135e-06,Bet,,Hyi,1,2016,,3.607447338641916,,,,β,G,#FFD423,#FFD423
2069,2072.0,2262.0,100.0,Gl 20,Kap Phe,,0.436716,-43.679829,23.8095,106.14,32.83,11.3,3.93,2.046,A7V,0.175,17.106924,1.964466,-16.443574,9.51e-06,1.342e-05,-5.24e-06,0.1143320175858547,-0.7623568403121038,5.145812405e-07,1.59164331e-07,Kap,,Phe,1,2069,,13.231223331133709,,,,κ,A,#f3e8d3,#f3e8d3
2076,2081.0,2261.0,99.0,,Alp Phe,Ankaa,0.438056,-42.305981,25.974,232.76,-353.64,75.0,2.4,0.327,K0III...,1.083,19.083654,2.198282,-17.483284,2.323e-05,3.218e-05,-8.456e-05,0.114682902957825,-0.7383786688321162,1.1284523228e-06,-1.714495099e-06,Alp,,Phe,1,2076,,64.44659847416881,,,,α,K,#F99220,#F99220
2081,2086.0,2268.0,,,,,0.439375,-18.693632,483.0918,21.65,-12.07,-0.3,6.24,-2.18,M1III,1.622,454.58265,52.521706,-154.83465,-1.511e-05,4.929e-05,-2.668e-05,0.1150282174189161,-0.3262654350238462,1.049621618e-07,-5.8517011e-08,,,Cet,1,2081,,648.6344335482381,,,,,M,#FF2620,#FF2620
2095,2100.0,2273.0,101.0,,10    Cet,,0.443726,-0.049533,138.3126,69.63,1.49,-23.0,6.16,0.456,G8III,0.893,137.380141,16.031246,-0.119572,-2.877e-05,4.365e-05,1.02e-06,0.1161672157879505,-0.0008645077924237,3.375757657e-07,7.223723e-09,,10.0,Cet,1,2095,,57.22687092228429,,,,,G,#FFD423,#FFD423
2153,2159.0,2363.0,102.0,,,,0.454085,-25.54717,176.0563,32.93,-15.26,-3.0,5.99,-0.238,K0III,1.022,157.722258,18.838748,-75.924977,-1.166e-05,2.691e-05,-1.043e-05,0.1188792019300188,-0.4458822363474612,1.59649145e-07,-7.3982567e-08,,,Scl,1,2153,,108.44261957670734,,,,,K,#F99220,#F99220
2173,2178.0,2358.0,,,,,0.45863,16.025483,117.2333,89.8,9.88,-4.0,6.44,1.095,A5,0.23,111.866225,13.496606,32.363984,-1.156e-05,5.001e-05,4.27e-06,0.1200690114234949,0.2796974411214212,4.353626851e-07,4.7899591e-08,,,Psc,1,2173,,31.768740706497702,,,,,A,#f3e8d3,#f3e8d3
2204,2210.0,2429.0,105.0,,Eta Scl,,0.465472,-33.007167,138.5042,-20.48,-50.39,11.0,4.86,-0.847,M2/M3III,1.634,115.288699,14.119065,-75.449377,-7.26e-06,-1.474e-05,-3.45e-05,0.1218603922138844,-0.5760837406041137,-9.92898417e-08,-2.44297613e-07,Eta,,Scl,1,2204,,190.0203002577232,Eta,4.94,4.81,η,M,#FF2620,#FF2620
2207,2213.0,2410.0,,,,,0.466241,19.514039,172.117,-22.3,-17.33,8.3,6.4,0.221,K0,0.99,161.023575,19.752974,57.493613,1.5e-05,-1.691e-05,-1.079e-05,0.1220615440073058,0.3405842278406625,-1.081134507e-07,-8.401821e-08,,46.0,Psc,1,2207,,71.05587633694735,,,,,K,#F99220,#F99220
2213,2219.0,2411.0,103.0,,47    Psc,,0.467475,17.893125,162.0746,114.91,20.48,6.0,5.01,-1.039,M3IIIvar,1.584,153.081675,18.829007,49.79621,-1.013e-05,8.972e-05,1.72e-05,0.1223847836197528,0.3122939397861087,5.570994003e-07,9.9289841e-08,,47.0,Psc,1,2213,,226.7775191567259,TV,5.231,4.831,,M,#FF2620,#FF2620
2218,2224.0,2436.0,106.0,,48    Psc,,0.470195,16.445065,233.6449,18.37,-14.57,-7.0,6.05,-0.793,K5III,1.58,222.391169,27.51478,66.143898,-4.73e-06,2.038e-05,-1.785e-05,0.1230968692773897,0.2870205379231612,8.90602731e-08,-7.0637353e-08,,48.0,Psc,1,2218,,180.8006552110008,,,,,K,#F99220,#F99220
2220,2225.0,2421.0,104.0,,,,0.470454,44.394452,86.6551,84.1,-15.33,2.0,5.18,0.491,A2Vs,0.043,61.44953,7.606996,60.623414,1.58e-06,3.579e-05,-3.17e-06,0.1231645526226717,0.7748293556830512,4.077283053e-07,-7.4321937e-08,,,And,1,2220,,55.41151189716867,,,,,A,#f3e8d3,#f3e8d3
2229,2235.0,2454.0,107.0,,,,0.472236,10.189848,36.5497,32.79,-203.14,-10.0,6.05,3.236,F6Vawvar,0.447,35.698544,4.436079,6.466004,-4.39e-06,5.31e-06,-3.723e-05,0.1236312159910512,0.1778463915580375,1.589704058e-07,-9.8485051e-07,,,Psc,1,2229,,4.421809210742687,,,,,F,#d4bf94,#d4bf94
2231,2237.0,2475.0,108.0,,,,0.472528,-20.335051,32.1958,-118.11,-112.69,6.0,6.44,3.901,G3V,0.594,29.95859,3.725116,-11.18836,1.92e-06,-1.834e-05,-1.862e-05,0.1237075326324165,-0.35491358544469,-5.726134381e-07,-5.46336536e-07,,,Cet,1,2231,,2.396624529408638,,,,,G,#FFD423,#FFD423
2234,2240.0,2490.0,109.0,,,,0.474027,-39.915002,115.2074,135.95,-41.36,32.0,5.42,0.113,M0III,1.556,87.684385,10.937992,-73.923068,8e-07,7.662e-05,-3.872e-05,0.1240999511617387,-0.6966482105407075,6.591041987e-07,-2.00518938e-07,,,Phe,1,2234,,78.48741034887297,,,,,M,#FF2620,#FF2620
2250,2256.0,2529.0,111.0,,,,0.478632,-50.532859,125.3133,159.44,-5.33,6.0,6.26,0.77,K0III,1.09,79.029067,9.955242,-96.740562,-1.071e-05,9.627e-05,-6.8e-06,0.1253054706356574,-0.8819647741049788,7.729869322e-07,-2.5840569e-08,,,Phe,1,2250,,42.85485203974397,,,,,K,#F99220,#F99220
2264,2270.0,2507.0,110.0,,,,0.482406,36.899694,162.0746,-4.42,-2.76,10.0,6.28,0.231,G5III,0.916,128.576897,16.32533,97.31223,9.84e-06,-2.25e-06,4.41e-06,0.126293663498309,0.6440211579175013,-2.14287646e-08,-1.3380857e-08,,,And,1,2264,,70.40443214699752,,,,,G,#FFD423,#FFD423
2331,2337.0,2630.0,115.0,,,,0.497748,-14.864109,42.7533,147.08,-33.98,3.0,6.15,2.995,F2/F3V,0.388,40.97232,5.369549,-10.967399,-2.81e-06,3.038e-05,-7.59e-06,0.1303102343096619,-0.25942764347227,7.130639613e-07,-1.64739688e-07,,,Cet,1,2331,,5.520774392807572,,,,,F,#d4bf94,#d4bf94
2347,2353.0,2637.0,117.0,,12    Cet,,0.500655,-3.957332,173.913,8.61,-14.51,5.0,5.72,-0.482,M0III,1.545,172.0102,22.675579,-12.00236,3.27e-06,7.75e-06,-1.256e-05,0.1310711622465065,-0.0690684705315687,4.17424578e-08,-7.0346465e-08,,12.0,Cet,1,2347,,135.76880641390918,,,,,M,#FF2620,#FF2620
2349,2355.0,2628.0,114.0,,28    And,,0.502045,29.751557,62.7746,43.56,-57.18,-10.0,5.2,1.211,A7III,0.271,54.029838,7.142605,31.151228,-1.98e-06,1.311e-05,-2.018e-05,0.1314350118673434,0.5192626203559575,2.111848392e-07,-2.77216462e-07,,28.0,And,1,2349,,28.54959816900407,GN,5.223,5.173,,A,#f3e8d3,#f3e8d3
2371,2377.0,2626.0,113.0,,,,0.505534,59.977554,235.8491,16.26,-3.94,-17.0,5.94,-0.923,B9IIIn,-0.003,116.972486,15.572249,204.204968,-7.21e-06,1.779e-05,-1.731e-05,0.132348547768664,1.0468057998604838,7.88307044e-08,-1.9101659e-08,,,Cas,1,2371,,203.79803862870568,,,,,B,#93C2F1,#93C2F1
